EditorID,Path,Field Name,Signature,Value
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>FNAM - Orbited Data>Unknown,Unknown,Unknown,D7 00 00 00
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>GNAM - Galaxy Data,GNAM - Galaxy Data,GNAM,GNAM - Galaxy Data
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>GNAM - Galaxy Data>Star System ID,Star System ID,Unknown,72432 (Cheyenne)
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>GNAM - Galaxy Data>Parent Planet ID,Parent Planet ID,Unknown,6
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>GNAM - Galaxy Data>Planet ID,Planet ID,Unknown,19
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown,HNAM - Unknown,HNAM,HNAM - Unknown
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Unknown,Unknown,Unknown,00 00 00 00
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Spectral Class,Spectral Class,Unknown,G8
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Catalogue ID,Catalogue ID,Unknown,Gl 566A
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Life,Life,Unknown,Life
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Magnetosphere,Magnetosphere,Unknown,Magnetosphere
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Mass in kg,Mass in kg,Unknown,2.89E+23
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Type,Type,Unknown,Ice
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Settled star,Settled star,Unknown,Cheyenne
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Special,Special,Unknown,Special
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Perihelion,Perihelion,Unknown,429173.8474
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Star Dist,Star Dist,Unknown,6.7123
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Density,Density,Unknown,3.320000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Heat,Heat,Unknown,-93.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Hydro,Hydro,Unknown,40.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Inner HZ,Inner HZ,Unknown,0.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Outer HZ,Outer HZ,Unknown,0.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Peri. Angle,Peri. Angle,Unknown,88.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Unknown,Unknown,Unknown,FE FF FF FF
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Start angle in deg,Start angle in deg,Unknown,134.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Year length in days,Year length in days,Unknown,0.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Asteroids,Asteroids,Unknown,0
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Geostationary,Geostationary,Unknown,False
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Random Seed,Random Seed,Unknown,2573939909
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>HNAM - Unknown>Rings,Rings,Unknown,False
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>INAM - Atmosphere Data,INAM - Atmosphere Data,INAM,INAM - Atmosphere Data
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>INAM - Atmosphere Data>Atmosphere,Atmosphere,Unknown,AtmoNoneFrozen [ATMO:0000AC31]
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>INAM - Atmosphere Data>Avg Density Frac.,Avg Density Frac.,Unknown,0.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>INAM - Atmosphere Data>Rayleight Scattering Coefficient,Rayleight Scattering Coefficient,Unknown,0.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>INAM - Atmosphere Data>Mie Scattering Coefficient,Mie Scattering Coefficient,Unknown,0.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>KNAM - Biome Noise,KNAM - Biome Noise,KNAM,KNAM - Biome Noise
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>KNAM - Biome Noise>Noise Filename,Noise Filename,Unknown,Noise Filename
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>KNAM - Biome Noise>Biome Frequency,Biome Frequency,Unknown,1
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>KNAM - Biome Noise>Terrain Height Frequency,Terrain Height Frequency,Unknown,1
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>KNAM - Biome Noise>Noise Type,Noise Type,Unknown,0
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>KNAM - Biome Noise>Terrain Height Seed,Terrain Height Seed,Unknown,0
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>KNAM - Biome Noise>Terrain Max Height (m),Terrain Max Height (m),Unknown,0.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>NNAM - Player Knowlege,NNAM - Player Knowlege,NNAM,0000000000000000000000000000000000000000000000000000000000000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>Body>BDED - Marker,BDED - Marker,BDED,BDED - Marker
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>TEMP - Temperature in C,TEMP - Temperature in C,TEMP,-190.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>DENS - Density,DENS - Density,DENS,3.320000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>PHLA - Perihelion Angle (Deg),PHLA - Perihelion Angle (Deg),PHLA,88.000000
AgamonDPlanetData,AgamonDPlanetData [PNDT:0005E2C6]>RSCS - Resource Creation Seed,RSCS - Resource Creation Seed,RSCS,729568721
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Record Header,Record Header,Unknown,Record Header
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Record Header>Signature,Signature,Unknown,PNDT
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Record Header>Data Size,Data Size,Unknown,18999
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Record Header>Record Flags,Record Flags,Unknown,0000000000000000001
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Record Header>Record Flags>Compressed,Compressed,Unknown,1
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Record Header>FormID,FormID,Unknown,AgamonPlanetData [PNDT:0005E2C5]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Record Header>Version Control Info 1,Version Control Info 1,Unknown,F2 32 20 00
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Record Header>Form Version,Form Version,Unknown,576
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Record Header>Version Control Info 2,Version Control Info 2,Unknown,0A 00
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>EDID - Editor ID,EDID - Editor ID,EDID,AgamonPlanetData
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components,Base Form Components,Unknown,Base Form Components
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0,Component #0,BFCB,Component
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>BFCB - Component Type,BFCB - Component Type,BFCB,TESPlanetModel_Component
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model,Component Data - Planet Model,MODL,Component Data - Planet Model
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>MODL - Model,MODL - Model,MODL,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo.nif
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>FLLD - Light Layer,FLLD - Light Layer,FLLD,1
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>FLLD - Light Layer>Default Light Layer,Default Light Layer,Unknown,1
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown,XMPM - Unknown,XMPM,XMPM - Unknown
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown,Unknown,Unknown,Unknown
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown #0,Unknown #0,Unknown,default
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown,Unknown,Unknown,Unknown
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown,Unknown,Unknown,Unknown
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Resource:ID,Resource:ID,Unknown,atmosphere_mesh:0
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>File Hash,File Hash,Unknown,1426916648
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Extension,Extension,Unknown,mat
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Folder Hash,Folder Hash,Unknown,602692120
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown,Unknown,Unknown,Unknown
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Resource:ID,Resource:ID,Unknown,planet_mesh:0
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>File Hash,File Hash,Unknown,2678351868
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Extension,Extension,Unknown,mat
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMPM - Unknown>Unknown>Unknown>Folder Hash,Folder Hash,Unknown,602692120
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>MCQP - Ring model,MCQP - Ring model,MCQP,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_ring.nif
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XMSP - Ring material,XMSP - Ring material,XMSP,Data/Materials/Layered/LayeredMaterials/HoudiniPlanets/HoudiniPlanet_Agamon_ring.mat
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>Component Data - Planet Model>XLMS - Ring id,XLMS - Ring id,XLMS,planet_ring:0
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #0>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1,Component #1,BFCB,Component
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>BFCB - Component Type,BFCB - Component Type,BFCB,BGSKeywordForm_Component
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords,Component Data - Keywords,Unknown,Component Data - Keywords
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords,Keywords,KSIZ,Keywords
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KSIZ - Keyword Count,KSIZ - Keyword Count,KSIZ,14
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords,KWDA - Keywords,KWDA,KWDA - Keywords
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetaryRingType01Thin [KYWD:00017A72]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetNotLandable [KYWD:000B04F3]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,DisableWaterOnPlanetKeyword [KYWD:0022968A]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetMagnetosphereType02Weak "Weak" [KYWD:00290FCF]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFaunaProbability01Unlikely "Unlikely" [KYWD:00295E9C]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFloraProbability01Unlikely "Unlikely" [KYWD:00295EA0]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetAtmosphereType02H2 "H2" [KYWD:00295EA7]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFaunaAbundance00None "None" [KYWD:00295EAF]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFloraAbundance00None "None" [KYWD:00295EB4]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetWaterQuality00None "None" [KYWD:00295EB9]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetGravity02High "High" [KYWD:00295EBB]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetTemperature00DeepFreeze "Deep Freeze" [KYWD:00295EC8]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetWaterAbundance00None "None" [KYWD:00295ECC]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetType06IceGiant "Ice Giant" [KYWD:00295ED1]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #1>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #2,Component #2,BFCB,Component
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #2>BFCB - Component Type,BFCB - Component Type,BFCB,TESFullName_Component
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #2>Component Data - Fullname,Component Data - Fullname,FULL,Component Data - Fullname
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #2>Component Data - Fullname>FULL - Name,FULL - Name,FULL,Agamon
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #2>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #3,Component #3,BFCB,Component
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #3>BFCB - Component Type,BFCB - Component Type,BFCB,TESModel_Component
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #3>Component Data - Planet Model,Component Data - Planet Model,MODL,Component Data - Planet Model
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #3>Component Data - Planet Model>MODL - Model,MODL - Model,MODL,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #3>Component Data - Planet Model>FLLD - Light Layer,FLLD - Light Layer,FLLD,1
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #3>Component Data - Planet Model>FLLD - Light Layer>Default Light Layer,Default Light Layer,Unknown,1
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #3>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Base Form Components>Component #4,Component #4,BFCB,Component
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>CNAM - Master Worldspaces,CNAM - Master Worldspaces,CNAM,CNAM - Master Worldspaces
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>FNAM - Surface Tree,FNAM - Surface Tree,FNAM,AgamonSurfaceTree [SFTR:0039100E]
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>GNAM - Scan Worldspace Multiplier,GNAM - Scan Worldspace Multiplier,GNAM,0.940000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body,Body,BDST,Body
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>BDST - Marker,BDST - Marker,BDST,BDST - Marker
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ANAM - Name,ANAM - Name,ANAM,Agamon
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>CNAM - Body type,CNAM - Body type,CNAM,Planet
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>DNAM - Space Cell,DNAM - Space Cell,DNAM,DNAM - Space Cell
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>DNAM - Space Cell>Cell EditorID,Cell EditorID,Unknown,Cell EditorID
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>DNAM - Space Cell>Is Unique,Is Unique,Unknown,False
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data,ENAM - Orbital Data,ENAM,ENAM - Orbital Data
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Major Axis,Major Axis,Unknown,1368002115.18257
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Minor Axis,Minor Axis,Unknown,1363586134.9035
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Aphelion,Aphelion,Unknown,1477832165
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Eccentricity,Eccentricity,Unknown,0.080285
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Incline,Incline,Unknown,0.00401425734162331
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Mean Orbit,Mean Orbit,Unknown,1375600000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Axial Tilt,Axial Tilt,Unknown,0.157080
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Rotational Velocity,Rotational Velocity,Unknown,1.411765
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Start Angle,Start Angle,Unknown,0.0000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Perihelion Angle,Perihelion Angle,Unknown,0.0000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Apply Orbital Velocity,Apply Orbital Velocity,Unknown,True
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Geostationary Orbit,Geostationary Orbit,Unknown,False
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>ENAM - Orbital Data>Unused,Unused,Unknown,00 00 00 00 00 00
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>FNAM - Orbited Data,FNAM - Orbited Data,FNAM,FNAM - Orbited Data
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>FNAM - Orbited Data>Gravity Well,Gravity Well,Unknown,44716772000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>FNAM - Orbited Data>Mass (in Earth Masses),Mass (in Earth Masses),Unknown,29.471
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>FNAM - Orbited Data>Radius in km,Radius in km,Unknown,27684.000000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>FNAM - Orbited Data>Surface Gravity,Surface Gravity,Unknown,1.560000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>FNAM - Orbited Data>Unknown,Unknown,Unknown,D7 00 00 00
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>GNAM - Galaxy Data,GNAM - Galaxy Data,GNAM,GNAM - Galaxy Data
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>GNAM - Galaxy Data>Star System ID,Star System ID,Unknown,72432 (Cheyenne)
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>GNAM - Galaxy Data>Parent Planet ID,Parent Planet ID,Unknown,0
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>GNAM - Galaxy Data>Planet ID,Planet ID,Unknown,6
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown,HNAM - Unknown,HNAM,HNAM - Unknown
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Unknown,Unknown,Unknown,00 00 00 00
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Spectral Class,Spectral Class,Unknown,G8
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Catalogue ID,Catalogue ID,Unknown,Gl 566A
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Life,Life,Unknown,Life
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Magnetosphere,Magnetosphere,Unknown,Weak
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Mass in kg,Mass in kg,Unknown,1.76E+26
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Type,Type,Unknown,Ice G.
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Settled star,Settled star,Unknown,Cheyenne
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Special,Special,Unknown,Special
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Perihelion,Perihelion,Unknown,1273367835
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Star Dist,Star Dist,Unknown,6.7123
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Density,Density,Unknown,1.980000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Heat,Heat,Unknown,-93.000000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Hydro,Hydro,Unknown,57.000000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Inner HZ,Inner HZ,Unknown,0.600000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Outer HZ,Outer HZ,Unknown,1.420000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Peri. Angle,Peri. Angle,Unknown,349.000000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Unknown,Unknown,Unknown,FE FF FF FF
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Start angle in deg,Start angle in deg,Unknown,353.000000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Year length in days,Year length in days,Unknown,10851.000000
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Asteroids,Asteroids,Unknown,6
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Geostationary,Geostationary,Unknown,False
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Random Seed,Random Seed,Unknown,1271583196
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>HNAM - Unknown>Rings,Rings,Unknown,True
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>KNAM - Biome Noise,KNAM - Biome Noise,KNAM,KNAM - Biome Noise
AgamonPlanetData,AgamonPlanetData [PNDT:0005E2C5]>Body>KNAM - Biome Noise>Noise Filename,Noise Filename,Unknown,Noise Filename
