EditorID,BaseMesh,PlanetMat_int,AtmoMat_int,AtmoMatOuter_int,FULL_Name,SurfaceTree,ScanMult,ANAM_Name,BodyType,MajorAxis,MinorAxis,Aphelion,Eccentricity,Incline_r,MeanOrbit,AxialTilt_r,RotationalVelocity,StartAngle,ApplyOrbitalVelocity,GeostationaryOrbit,GravityWell,Mass_Earth,Radius_km,SurfaceGravity,SystemID,ParentID,PlanetID,Life,Magnetosphere,PlanetType,Density,SettledStar,Special,HasRings,AtmosphereForm,AtmoFrac,AtmoRay,AtmoMie,BiomeNoiseFile,BNoiseType,THeightSeed,TMaxHeight_m,TemperatureC,PlanetaryRingType_kw,PlanetNotLandable_kw,DisableWaterOnPlanet_kw,LocTypeNoHumanPresence_kw,LocTypeNoPCMScanTreeContent_kw,FaunaExists_kw,Magnetosphere_kw,FaunaProbability_kw,FloraProbability_kw,Atmosphere_kw,FaunaAbundance_kw,FloraAbundance_kw,WaterQuality_kw,Gravity_kw,Pressure_kw,Temperature_kw,WaterAbundance_kw,PlanetType_kw,PlanetTrait01_kw,PlanetTrait02_kw,PlanetTrait03_kw,PlanetTrait04_kw,PlanetTrait05_kw,PlanetTrait06_kw,PlanetTrait07_kw,PlanetTrait08_kw,PlanetTrait09_kw,PlanetTrait10_kw,PlanetTrait11_kw,PlanetTrait12_kw,PlanetTrait13_kw,PlanetTrait14_kw,PlanetTrait15_kw,PlanetTrait16_kw,PlanetTrait17_kw,PlanetTrait18_kw,PlanetTrait19_kw,PlanetTrait20_kw,PlanetTrait21_kw,PlanetTrait22_kw,PlanetTrait23_kw,PlanetTrait24_kw,PlanetTrait25_kw,Biome0_Name,Biome0_Chance,Biome0_Fauna0,Biome0_Fauna1,Biome0_Fauna2,Biome0_Fauna3,Biome0_Fauna4,Biome0_Fauna5,Biome0_Fauna6,Biome0_Fauna7,Biome0_FloraCount,Biome0_Flora0_Frequency,Biome0_Flora0_Name,Biome0_Flora0_Resource,Biome0_Flora1_Frequency,Biome0_Flora1_Name,Biome0_Flora1_Resource,Biome0_Flora2_Frequency,Biome0_Flora2_Name,Biome0_Flora2_Resource,Biome0_Flora3_Frequency,Biome0_Flora3_Name,Biome0_Flora3_Resource,Biome0_Flora4_Frequency,Biome0_Flora4_Name,Biome0_Flora4_Resource,Biome1_Name,Biome1_Chance,Biome1_Fauna0,Biome1_Fauna1,Biome1_Fauna2,Biome1_Fauna3,Biome1_Fauna4,Biome1_Fauna5,Biome1_Fauna6,Biome1_Fauna7,Biome1_FloraCount,Biome1_Flora0_Frequency,Biome1_Flora0_Name,Biome1_Flora0_Resource,Biome1_Flora1_Frequency,Biome1_Flora1_Name,Biome1_Flora1_Resource,Biome1_Flora2_Frequency,Biome1_Flora2_Name,Biome1_Flora2_Resource,Biome1_Flora3_Frequency,Biome1_Flora3_Name,Biome1_Flora3_Resource,Biome1_Flora4_Frequency,Biome1_Flora4_Name,Biome1_Flora4_Resource,Biome2_Name,Biome2_Chance,Biome2_Fauna0,Biome2_Fauna1,Biome2_Fauna2,Biome2_Fauna3,Biome2_Fauna4,Biome2_Fauna5,Biome2_Fauna6,Biome2_Fauna7,Biome2_Fauna8,Biome2_FloraCount,Biome2_Flora0_Frequency,Biome2_Flora0_Name,Biome2_Flora0_Resource,Biome2_Flora1_Frequency,Biome2_Flora1_Name,Biome2_Flora1_Resource,Biome2_Flora2_Frequency,Biome2_Flora2_Name,Biome2_Flora2_Resource,Biome2_Flora3_Frequency,Biome2_Flora3_Name,Biome2_Flora3_Resource,Biome2_Flora4_Frequency,Biome2_Flora4_Name,Biome2_Flora4_Resource,Biome2_Flora5_Frequency,Biome2_Flora5_Name,Biome2_Flora5_Resource,Biome2_Flora6_Frequency,Biome2_Flora6_Name,Biome2_Flora6_Resource,Biome3_Name,Biome3_Chance,Biome3_Fauna0,Biome3_Fauna1,Biome3_Fauna2,Biome3_Fauna3,Biome3_Fauna4,Biome3_Fauna5,Biome3_Fauna6,Biome3_Fauna7,Biome3_Fauna8,Biome3_FloraCount,Biome3_Flora0_Frequency,Biome3_Flora0_Name,Biome3_Flora0_Resource,Biome3_Flora1_Frequency,Biome3_Flora1_Name,Biome3_Flora1_Resource,Biome3_Flora2_Frequency,Biome3_Flora2_Name,Biome3_Flora2_Resource,Biome3_Flora3_Frequency,Biome3_Flora3_Name,Biome3_Flora3_Resource,Biome3_Flora4_Frequency,Biome3_Flora4_Name,Biome3_Flora4_Resource,Biome3_Flora5_Frequency,Biome3_Flora5_Name,Biome3_Flora5_Resource,Biome3_Flora6_Frequency,Biome3_Flora6_Name,Biome3_Flora6_Resource,Biome4_Name,Biome4_Chance,Biome4_Fauna0,Biome4_Fauna1,Biome4_Fauna2,Biome4_Fauna3,Biome4_Fauna4,Biome4_Fauna5,Biome4_Fauna6,Biome4_FloraCount,Biome4_Flora0_Frequency,Biome4_Flora0_Name,Biome4_Flora0_Resource,Biome4_Flora1_Frequency,Biome4_Flora1_Name,Biome4_Flora1_Resource,Biome4_Flora2_Frequency,Biome4_Flora2_Name,Biome4_Flora2_Resource,Biome4_Flora3_Frequency,Biome4_Flora3_Name,Biome4_Flora3_Resource,Biome4_Flora4_Frequency,Biome4_Flora4_Name,Biome4_Flora4_Resource,Biome4_Flora5_Frequency,Biome4_Flora5_Name,Biome4_Flora5_Resource,Biome5_Name,Biome5_Chance,Biome5_Fauna0,Biome5_Fauna1,Biome5_Fauna2,Biome5_Fauna3,Biome5_Fauna4,Biome5_Fauna5,Biome5_Fauna6,Biome5_FloraCount,Biome5_Flora0_Frequency,Biome5_Flora0_Name,Biome5_Flora0_Resource,Biome5_Flora1_Frequency,Biome5_Flora1_Name,Biome5_Flora1_Resource,Biome5_Flora2_Frequency,Biome5_Flora2_Name,Biome5_Flora2_Resource,Biome5_Flora3_Frequency,Biome5_Flora3_Name,Biome5_Flora3_Resource,Biome5_Flora4_Frequency,Biome5_Flora4_Name,Biome5_Flora4_Resource,Biome5_Flora5_Frequency,Biome5_Flora5_Name,Biome5_Flora5_Resource,Biome6_Name,Biome6_Chance,Biome6_Fauna0,Biome6_Fauna1,Biome6_Fauna2,Biome6_Fauna3,Biome6_Fauna4,Biome6_Fauna5,Biome6_FloraCount,Biome6_Flora0_Frequency,Biome6_Flora0_Name,Biome6_Flora0_Resource,Biome6_Flora1_Frequency,Biome6_Flora1_Name,Biome6_Flora1_Resource,Biome6_Flora2_Frequency,Biome6_Flora2_Name,Biome6_Flora2_Resource,Biome6_Flora3_Frequency,Biome6_Flora3_Name,Biome6_Flora3_Resource,Biome6_Flora4_Frequency,Biome6_Flora4_Name,Biome6_Flora4_Resource,Biome7_Name,Biome7_Chance,Biome7_Fauna0,Biome7_Fauna1,Biome7_Fauna2,Biome7_Fauna3,Biome7_Fauna4,Biome7_Fauna5,Biome7_Fauna6,Biome7_FloraCount,Biome7_Flora0_Frequency,Biome7_Flora0_Name,Biome7_Flora0_Resource,Biome7_Flora1_Frequency,Biome7_Flora1_Name,Biome7_Flora1_Resource,Biome7_Flora2_Frequency,Biome7_Flora2_Name,Biome7_Flora2_Resource,Biome7_Flora3_Frequency,Biome7_Flora3_Name,Biome7_Flora3_Resource,Worldspace0_Name,Worldspace0_Lat,Worldspace0_Lon,Worldspace1_Name,Worldspace1_Lat,Worldspace1_Lon,Worldspace2_Name,Worldspace2_Lat,Worldspace2_Lon,Worldspace3_Name,Worldspace3_Lat,Worldspace3_Lon,Worldspace4_Name,Worldspace4_Lat,Worldspace4_Lon,Worldspace5_Name,Worldspace5_Lat,Worldspace5_Lon,Worldspace6_Name,Worldspace6_Lat,Worldspace6_Lon,Worldspace7_Name,Worldspace7_Lat,Worldspace7_Lon,Worldspace8_Name,Worldspace8_Lat,Worldspace8_Lon,Worldspace9_Name,Worldspace9_Lat,Worldspace9_Lon,Worldspace10_Name,Worldspace10_Lat,Worldspace10_Lon
PorrimaIV-aPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,381268886,,,Porrima IV-a,PorrimaIV-aSurfaceTree [SFTR:0016797F],0.43,Porrima IV-a,Moon,134965.7946,134965.6989,135126.5389,0.0012,0.0685495536088943,134966.0,0.4189,0.0,0.0,True,False,5964000.0,0.031,2620.0,0.18,61748 (Porrima),4,16,,,Ice,,,,False,AtmoNoneFrozen [ATMO:0000AC31],0.0,0.0,0.0,,0.0,0.0,0.0,-140.0,,,,,,,True,True,True,True,True,True,Safe,Low,,Frozen,Oceanic,Ice,,,,,,,Crystalline Crust,,,,,,,,,,,,,,,,,,,"FrozenNoLife01 ""Frozen Plains"" [BIOM:000FC620]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PorrimaIV-bPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,2410734124,,,Porrima IV-b,PorrimaIV-bSurfaceTree [SFTR:00167990],0.37,Porrima IV-b,Moon,227078.8664,227072.6556,228758.3417,0.0074,0.126381039983034,227091.0,0.0349,0.0,0.0,True,False,4987000.0,0.004,1441.0,0.08,61748 (Porrima),4,19,,,Ice,,,,False,AtmoNoneFrozen [ATMO:0000AC31],0.0,0.0,0.0,,0.0,0.0,0.0,-139.0,,,,,,,True,True,True,True,True,True,Safe,Low,,Frozen,Oceanic,Ice,,,,,,,,,,,,,,,,,,,,,Slushy Subsurface Seas,,,,,"FrozenNoLife02 ""Frozen Hills"" [BIOM:000FC61F]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PorrimaIV-cPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,4172796602,,,Porrima IV-c,PorrimaIV-cSurfaceTree [SFTR:00167996],0.5,Porrima IV-c,Moon,541250.5916,540746.6137,564602.3071,0.0431,0.0413224165201187,542178.0,0.2793,0.0,0.0,True,False,47938000.0,0.256,4471.0,0.52,61748 (Porrima),4,17,Extremophile,,Rock,,,,False,ATMO_PorrimaIV-c [ATMO:0000996F],0.25,0.0025,0.001,,0.0,0.0,0.0,-11.0,,,,,,True,Weak,Possible,Possible,CO2,Marginal,Marginal,Radioactive,Terrestrial,Thin,Cold,Oceanic,Rock,Amphibious Foothold,,,,,,,,,,,,,,,,,,Psychotropic Biota,,,,,,,"OceanLife07 ""Ocean"" [BIOM:0007D723]",35.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,"FrozenLife08 ""Frozen Mountains"" [BIOM:000FD00C]",45.0,PCM_Porrima_Porrima-IV-c_Critter01 [NPC_:001C334A],PCM_Porrima_Porrima-IV-c_Critter02_Floater [NPC_:001C9AC9],PCM_Porrima_Porrima-IV-c_Predator01 [NPC_:001C334C],PCM_Porrima_Porrima-IV-c_Prey01 [NPC_:001C334B],,,,,2.0,50,"FloraBiomeMountains01 ""Stunted Pine"" [FLOR:001854D9]","OrgCommonFiber_Root ""Fiber (Root)"" [MISC:00260DF0]",100,"FloraBiomeFrozen10 ""Cold Cave Nettle"" [FLOR:002F80A0]","OrgCommonNutrient_Leaf ""Nutrient (Leaf)"" [MISC:00260DF5]",,,,,,,,,,"MountainsLife02 ""Mountains"" [BIOM:0026B3F2]",10.0,PCM_Porrima_Porrima-IV-c_Critter01 [NPC_:001C334A],PCM_Porrima_Porrima-IV-c_Critter02_Floater [NPC_:001C9AC9],,,,,,,,3.0,100,"FloraBiomeMountains01 ""Stunted Pine"" [FLOR:001854D9]","OrgCommonFiber_Root ""Fiber (Root)"" [MISC:00260DF0]",10,"FloraBiomeFrozen10 ""Cold Cave Nettle"" [FLOR:002F80A0]","OrgCommonNutrient_Leaf ""Nutrient (Leaf)"" [MISC:00260DF5]",50,"FloraBiomeForestConiferous10 ""Terra Root"" [FLOR:0018547D]","OrgUncommonCosmetic_Sap ""Cosmetic (Sap)"" [MISC:00260DD4]",,,,,,,,,,,,,"ForestConiferousLife01 ""Coniferous Forest"" [BIOM:0029434E]",10.0,PCM_Porrima_Porrima-IV-c_Critter01 [NPC_:001C334A],PCM_Porrima_Porrima-IV-c_Critter02_Floater [NPC_:001C9AC9],PCM_Porrima_Porrima-IV-c_Predator01 [NPC_:001C334C],PCM_Porrima_Porrima-IV-c_Prey01 [NPC_:001C334B],,,,,,3.0,100,"FloraBiomeForestConiferous10 ""Terra Root"" [FLOR:0018547D]","OrgUncommonCosmetic_Sap ""Cosmetic (Sap)"" [MISC:00260DD4]",25,"FloraBiomeMountains01 ""Stunted Pine"" [FLOR:001854D9]","OrgCommonFiber_Root ""Fiber (Root)"" [MISC:00260DF0]",25,"FloraBiomeFrozen10 ""Cold Cave Nettle"" [FLOR:002F80A0]","OrgCommonNutrient_Leaf ""Nutrient (Leaf)"" [MISC:00260DF5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PorrimaIV-dPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif,1725122329,,953460832,Porrima IV-d,PorrimaIV-dSurfaceTree [SFTR:001679A2],0.53,Porrima IV-d,Moon,601198.664,600739.5404,624689.9006,0.0391,0.0363395013670127,602050.0,0.1571,0.0,0.0,True,False,61788000.0,0.4,5423.0,0.55,61748 (Porrima),4,18,Yes,,Rock,,,,False,ATMO_PorrimaIV-d [ATMO:00009970],0.25,0.0025,0.001,,0.0,0.0,0.0,13.0,,,,,,,True,Possible,Possible,O2,True,True,Biological,Terrestrial,Std,Temperate,Oceanic,Rock,,,,,,,,,,,,,,,,,Primordial Network,,,,,,,,,"OceanNoLife01 ""Ocean"" [BIOM:0007D725]",75.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,"MountainsNoLife05 ""Mountains"" [BIOM:000D3A1E]",5.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,"ArchipelagoNoLife10 ""Swamp"" [BIOM:000F1F0F]",5.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,"FrozenNoLife03 ""Frozen Mountains"" [BIOM:000FC61E]",5.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,"HillsNoLife06 ""Hills"" [BIOM:001160DB]",5.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,"DesertSandyNoLife04 ""Sandy Desert"" [BIOM:001A23C7]",5.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PorrimaIVPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo.nif,479353359,1488860844,,Porrima IV,NULL - Null Reference [00000000],1.18,Porrima IV,Planet,2150751163.35187,2148222314.49801,2255017429.0,0.048479,0.00593411969020963,2155360000.0,0.122173,1.263158,0.0,True,False,89514795000.0,122.739,47924.0,2.17,61748 (Porrima),0,4,,Powerful,Gas G.,,,,False,,,,,,0.0,0.0,0.0,-137.0,,True,True,,,,Strong,True,True,H2,True,True,True,Extreme,,Frozen,True,Gas Giant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PorrimaV-aPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo_effect.nif,3827547863,,2696563064,Porrima V-a,PorrimaV-aSurfaceTree [SFTR:001679A1],0.52,Porrima V-a,Moon,598740.8171,598379.2203,619546.4618,0.0347,0.230126904267073,599417.0,0.2967,0.0,0.0,True,False,34812000.0,0.263,5165.0,0.4,61748 (Porrima),5,22,,,Rock,,,Liquid Methane Ocean,False,ATMO_PorrimaV-a [ATMO:00009971],0.25,0.0025,0.001,,0.0,0.0,0.0,-180.0,,,,,,,True,Unlikely,Unlikely,N2,True,True,Safe,Low,Std,Deep Freeze,Terrestrial,Rock,,,,,,,Crystalline Crust,,,,,,,,,,,,,,,,,,,"FrozenNoLife04 ""Frozen Dunes"" [BIOM:000A86DB]",50.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,"HillsNoLife07 ""Hills"" [BIOM:001160DA]",25.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,"CanyonsNoLife06 ""Plateau"" [BIOM:00145440]",15.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,"DesertSandyNoLife05 ""Sandy Desert"" [BIOM:0019E808]",10.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PorrimaV-bPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,2099965805,,,Porrima V-b,PorrimaV-bSurfaceTree [SFTR:00167995],0.38,Porrima V-b,Moon,1394302.121,1393227.9213,1449022.902,0.0392,0.0780930142243703,1396293.0,0.3316,0.0,0.0,True,False,20898000.0,0.005,1635.0,0.07,61748 (Porrima),5,21,,,Ice,,,,False,AtmoNoneFrozen [ATMO:0000AC31],0.0,0.0,0.0,,0.0,0.0,0.0,-184.0,,,,,,,True,True,True,True,True,True,Safe,Low,,Deep Freeze,Oceanic,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,"FrozenNoLife05 ""Frozen Plains"" [BIOM:000FC61A]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PorrimaV-cPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,170778619,,,Porrima V-c,PorrimaV-cSurfaceTree [SFTR:001679A0],0.41,Porrima V-c,Moon,1710447.8837,1700933.7596,1890604.228,0.105327,0.0414602975348632,1726122.0,0.122173,0.333333,0.0,True,False,40267000.0,0.018,2177.0,0.15,61748 (Porrima),5,20,,,Ice,,,,False,AtmoNoneFrozen [ATMO:0000AC31],0.0,0.0,0.0,,0.0,0.0,0.0,-184.0,,,,,,,True,True,True,True,True,True,Chemical,Low,,Deep Freeze,Oceanic,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,"FrozenNoLife06 ""Frozen Volcanic"" [BIOM:000FC619]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PorrimaVI-aPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,163123218,,,Porrima VI-a,PorrimaVI-aSurfaceTree [SFTR:001679B1],0.33,Porrima VI-a,Moon,23771.2539,23763.4974,24378.4669,0.0255,0.112709875571728,23786.0,0.4887,0.0,0.0,True,False,14357000.0,0.002,906.0,0.08,61748 (Porrima),6,15,,,Ice,,,,False,AtmoNoneFrozen [ATMO:0000AC31],0.0,0.0,0.0,,0.0,0.0,0.0,-198.0,,,,,,,True,True,True,True,True,True,Safe,Low,,Deep Freeze,Oceanic,Ice,,,,,,,,,,,,,,,,,,,,,Slushy Subsurface Seas,,,,,"FrozenNoLife07 ""Frozen Plains"" [BIOM:000FC618]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PorrimaVIPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,1556109668,,,Porrima VI,PorrimaVISurfaceTree [SFTR:0016799F],0.35,Porrima VI,Planet,5411837505.25066,5342660533.50898,6274370755.0,0.159379,0.0150098316371441,5516080000.0,0.087266,0.48,0.0,True,False,6056062000.0,0.002,1060.0,0.09,61748 (Porrima),0,6,,nan,Ice,,,,False,AtmoNoneFrozen [ATMO:0000AC31],0.0,0.0,0.0,,0.0,0.0,0.0,-196.0,,,,,,,True,True,True,True,True,True,Heavy Metal,Low,,Deep Freeze,Oceanic,Ice,,,,,,,,,,,,,,,,,,,,,,,,,,"FrozenNoLife08 ""Frozen Hills"" [BIOM:000FC617]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PorrimaVPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_atmo.nif,1932746962,431007065,,Porrima V,NULL - Null Reference [00000000],1.44,Porrima V,Planet,4305526496.43691,4285129593.22353,4724122699.0,0.097223,0.0123918373137712,4339600000.0,0.226893,6.0,0.0,True,False,274882240000.0,445.412,76299.0,3.11,61748 (Porrima),0,5,,Massive,Gas G.,,,,True,,,,,,0.0,0.0,0.0,-186.0,True,True,True,,,,Extreme,True,True,H2,True,True,True,Extreme,,Deep Freeze,True,Gas Giant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PraxPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,493479600,,,Prax,PraxSurfaceTree [SFTR:00167291],0.53,Prax,Planet,569928388.799397,568122261.161324,615265622.2,0.079549,0.00261799385771155,573040000.0,0.017453,1.043478,0.0,True,False,5363673000.0,0.578,5420.0,0.8,119198 (Valo),0,3,,Average,Barren,,Narion B,,False,AtmoNone [ATMO:003D248F],0.0,0.0,0.0,,0.0,0.0,0.0,-186.0,,,True,,,,Average,True,True,True,True,True,True,Terrestrial,,Deep Freeze,True,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,"CrateredNoLife05 ""Craters"" [BIOM:001862C0]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Procyon-BIPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet.nif,563851014,,,Procyon-B I,Procyon-BISurfaceTree [SFTR:0004C2BC],0.34,Procyon-B I,Planet,22880710.0,7849600.4004,1588071.0,0.0,12.6899996197263,1222865.0,1.0,3.846215,0.0,True,False,6274000.0,0.005,1012.0,0.21,118493 (Procyon B),0,1,,,,,,,False,AtmoNone [ATMO:003D248F],0.0,0.0,0.0,,0.0,0.0,0.0,193.0,,,True,,,,True,True,True,True,True,True,True,Low,,Scorched,True,Barren,,Boiled Seas,,,Continual Conductor,,,,,,Energetic Rifting,,,,,,,Prismatic Plumes,,,,,,,,"CrateredNoLife12 ""Craters"" [BIOM:000C5716]",100.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProcyonI-aPlanetData,Data/Meshes/Planets/HoudiniPlanets/HoudiniPlanet_Planetoid_03.nif,,,,Procyon I-a,NULL - Null Reference [00000000],0.32,Procyon I-a,Moon,462379.3346,462006.0181,480955.8867,0.0402,0.218572824297349,463070.0,0.0175,0.0,0.0,True,False,25972000.0,0.001,744.0,0.07,37173 (Procyon A),1,8,,,Barren,,,,False,AtmoNone [ATMO:003D248F],0.0,0.0,0.0,,0.0,0.0,0.0,634.0,,True,True,,,,True,True,True,True,True,True,True,Low,,Inferno,True,Asteroid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
